our,remove,internet,free,you,your,000,money,hp,george,Target
0,0,10,0,0,0,0,0,0,2,0.0 
0,0,0,0,17,0,0,0,0,8,0.0 
0,0,2,0,0,1,0,5,0,1,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,6,0,0.0 
0,0,0,0,4,4,4,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
17,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
1,0,1,0,1,1,0,4,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
1,0,6,0,0,1,0,0,0,0,0.0 
0,0,7,0,8,10,2,1,5,0,1.0 
0,8,0,0,6,0,0,2,0,2,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,10,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
1,1,3,0,1,0,0,0,10,0,0.0 
0,0,6,0,0,0,6,0,0,0,1.0 
4,0,9,0,0,9,0,0,0,9,1.0 
9,1,4,0,1,2,0,1,0,4,1.0 
11,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
23,0,7,0,15,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,23,0,0,35,11,0,11,0,47,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
1,5,6,0,3,2,0,0,1,4,1.0 
0,0,0,0,9,0,0,0,0,9,1.0 
0,0,8,0,0,0,0,0,0,0,0.0 
0,0,5,0,0,10,0,0,0,5,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,12,0,25,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,7,0,0,28,0,0,0,0,7,1.0 
0,0,30,0,0,0,0,0,0,0,0.0 
1,0,2,0,0,0,0,2,3,1,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,9,0,3,1,0,0,0,1,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,3,3,0,1,0,0,1,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,142,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
7,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,25,0,0,1.0 
0,142,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,15,0,22,0,0,0,1.0 
5,0,0,0,1,1,0,0,3,1,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,7,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,2,0,2,0,0,2,0,0,0.0 
4,1,3,0,2,1,0,10,4,4,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,7,0,7,0,5,2,0,10,1.0 
0,4,0,0,4,0,0,0,0,0,1.0 
2,2,5,0,2,2,0,14,2,8,1.0 
0,1,3,0,14,1,0,0,2,0,1.0 
22,0,0,0,0,0,0,0,0,22,0.0 
0,0,7,0,2,0,0,0,2,2,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,8,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,5,5,0,22,0,11,0,0,0,1.0 
0,0,23,0,0,0,0,0,0,23,0.0 
0,4,2,0,16,2,2,0,0,10,1.0 
0,0,0,0,0,0,0,0,0,111,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,11,0,0,0,0,1.0 
0,0,0,0,0,0,0,10,0,0,1.0 
0,0,0,0,36,5,0,5,5,5,1.0 
0,0,4,0,0,4,0,0,0,0,0.0 
0,0,7,0,7,0,5,5,0,10,1.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,5,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,12,0,12,0,0,0,1.0 
1,2,10,0,8,8,5,0,8,1,1.0 
20,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,1,0,0,0,7,0,0.0 
5,0,0,0,5,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,18,0,9,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,7,0.0 
0,12,8,0,4,0,8,4,0,8,1.0 
0,0,0,0,0,0,12,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,5,0.0 
5,13,2,0,29,2,7,2,0,7,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
8,1,5,0,0,3,0,0,2,4,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,11,0,3,0,0,0,0,0,0.0 
8,0,8,0,0,0,0,0,0,0,1.0 
4,0,0,0,13,0,0,0,0,0,0.0 
0,4,16,0,4,0,0,0,0,0,1.0 
5,0,3,0,1,1,0,0,0,2,1.0 
0,0,2,0,0,0,2,0,0,9,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,3,0,6,0,0,3,0,13,0.0 
7,0,10,0,0,0,0,14,3,3,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
4,3,4,0,0,1,0,2,4,7,1.0 
0,0,5,0,0,0,0,0,0,11,0.0 
0,9,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
3,0,6,0,0,0,0,0,0,9,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,8,0,0,0,0,12,0.0 
0,8,11,0,1,0,0,1,2,1,1.0 
0,0,0,0,4,0,9,0,4,0,1.0 
0,0,4,0,4,2,0,0,0,10,1.0 
0,0,7,0,0,1,0,0,2,0,0.0 
0,0,0,1,0,0,0,0,3,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,12,0,12,12,0,0,0,0,1.0 
4,9,9,0,4,0,0,4,0,19,1.0 
0,0,0,0,9,0,9,0,0,9,1.0 
8,8,0,0,0,0,16,0,8,8,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
3,3,0,0,3,0,0,0,0,3,0.0 
3,0,0,0,3,0,0,0,0,0,0.0 
0,7,3,0,0,0,7,0,0,3,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,17,0,0,0.0 
0,0,11,0,0,0,0,0,0,0,0.0 
5,4,3,0,1,0,0,1,5,6,1.0 
0,0,2,0,4,0,0,2,0,2,1.0 
0,24,0,0,12,0,6,0,6,0,1.0 
1,0,1,0,0,0,0,0,11,0,0.0 
1,1,1,0,8,1,0,1,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,2,0,3,0,0,1,0,0,1.0 
0,0,0,0,0,6,0,0,0,6,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,10,0,0,0,0,0,21,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
7,0,0,0,50,0,0,0,0,0,1.0 
0,5,5,0,10,5,21,0,0,5,1.0 
0,2,0,0,2,0,0,2,0,4,0.0 
0,5,0,0,0,0,0,0,0,5,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,2,0,0,0,0,0,4,0,0.0 
3,0,1,0,0,0,0,0,0,1,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,1,2,0,0,0,0,0,0,1,0.0 
7,0,0,0,0,0,0,0,0,0,0.0 
2,0,2,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,13,1.0 
0,15,15,0,7,0,0,0,7,37,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,2,0,0,0,0,0,0,2,0.0 
0,0,1,0,1,0,0,0,0,0,1.0 
0,142,0,0,0,0,0,0,0,0,0.0 
4,9,9,0,4,0,0,4,0,18,1.0 
6,0,3,0,14,0,0,0,2,13,1.0 
0,0,7,0,7,0,0,7,14,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
1,2,10,0,8,8,5,0,8,1,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
4,9,9,0,4,0,0,4,0,18,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,6,0,0,0,0,18,1.0 
2,0,2,0,4,0,0,0,2,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,3,0,6,6,6,3,0,0,1.0 
1,0,0,0,0,1,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,6,0,6,0,6,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,13,0,6,0,0,0,0,0,1.0 
0,0,33,0,0,0,0,0,0,0,0.0 
0,0,22,0,0,0,0,0,0,0,0.0 
0,0,4,0,0,0,0,0,4,4,0.0 
3,3,3,0,0,0,3,0,3,3,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,5,0,0,0,0,5,0.0 
0,0,2,0,2,0,0,0,2,0,0.0 
0,8,14,0,13,0,9,9,3,17,1.0 
0,0,13,0,0,0,0,0,0,0,1.0 
0,1,0,0,1,0,0,3,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
1,0,2,0,0,2,0,0,2,0,1.0 
0,7,18,0,0,3,0,3,7,10,1.0 
0,0,0,0,0,6,6,0,0,0,1.0 
0,6,0,0,15,3,0,0,3,0,1.0 
0,0,3,0,1,2,0,0,0,0,0.0 
4,0,6,0,0,0,0,0,1,0,0.0 
0,0,0,0,0,0,0,0,0,18,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,5,0,5,0,0,5,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,8,0,4,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,6,0,0,6,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,1,0,0,0,0,0,5,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,24,0,0,0,0,0,0.0 
0,0,0,0,0,3,0,0,0,0,0.0 
0,0,3,0,3,3,3,3,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,9,0,0,9,0,9,0,0,9,1.0 
0,5,0,0,10,0,16,0,0,5,1.0 
0,0,4,0,0,0,0,0,0,8,0.0 
5,0,10,0,5,0,10,0,0,0,1.0 
0,0,5,0,15,0,10,0,0,10,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,2,0,0,0,2,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
1,1,5,0,0,1,0,11,2,2,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,8,0,8,0,0,0,0,0,1.0 
0,0,3,0,2,2,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
5,0,23,0,2,0,2,0,5,0,1.0 
0,0,3,0,0,0,0,0,3,0,0.0 
0,0,14,0,0,0,0,0,0,0,0.0 
0,0,4,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,29,4,4,0,8,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
3,0,3,0,0,0,0,0,0,0,0.0 
3,0,3,0,0,0,0,0,0,0,0.0 
0,0,11,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
3,4,2,0,0,4,0,2,0,16,1.0 
1,1,2,0,13,1,0,1,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,7,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,13,0.0 
0,0,0,0,4,0,0,0,0,0,0.0 
0,7,0,0,0,0,0,0,0,0,1.0 
0,36,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,15,0,15,0,15,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
1,0,5,0,1,0,0,0,0,0,0.0 
0,0,30,0,0,0,0,0,0,0,1.0 
6,0,0,0,12,0,6,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,8,0,0,0,0,0,1.0 
0,0,4,0,0,0,0,0,0,0,0.0 
4,0,0,0,8,8,0,0,0,4,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
1,0,5,0,0,0,0,0,0,3,0.0 
0,5,0,0,5,0,0,0,0,0,0.0 
0,0,7,0,2,0,2,2,0,0,1.0 
0,0,51,0,20,0,0,0,0,0,0.0 
0,12,6,0,0,0,12,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
1,0,5,0,1,0,0,0,0,13,0.0 
45,45,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,2,8,0,2,0,1,0,0,4,1.0 
0,0,0,0,0,0,4,0,0,4,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,34,0,0,0,0,0,0.0 
0,0,2,0,1,0,0,0,0,0,0.0 
0,95,0,0,0,0,0,0,0,47,0.0 
10,3,5,136,0,6,0,1,13,3,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,14,0,7,0,0,7,0,7,1.0 
0,0,0,0,0,0,0,5,0,0,0.0 
0,17,0,0,0,0,0,0,0,17,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
5,4,3,0,1,0,0,1,5,6,1.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
1,0,1,0,14,3,0,0,0,0,1.0 
0,3,0,0,0,0,0,3,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,8,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,11,0,0,0,11,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,6,0,6,0,0,0,0,12,1.0 
0,0,0,0,4,8,0,0,0,0,1.0 
2,0,2,0,2,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,6,0,12,6,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
2,0,0,0,0,2,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,6,3,0,3,0,0,0,0,0,1.0 
0,0,0,0,15,0,0,0,0,0,0.0 
0,7,7,0,0,0,0,14,0,0,1.0 
5,0,5,0,5,0,0,0,0,0,0.0 
1,3,0,0,0,0,0,0,0,6,0.0 
2,0,1,0,0,1,2,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
3,2,2,0,0,4,0,2,0,14,1.0 
0,0,0,0,0,0,0,0,0,6,0.0 
1,2,10,0,8,8,5,0,8,1,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,2,0,0,0,0,0,0,0,0.0 
8,1,5,0,0,3,0,0,2,4,1.0 
16,0,16,0,0,0,0,0,16,0,1.0 
0,0,1,0,2,2,0,0,1,0,1.0 
18,0,0,0,0,0,0,0,0,0,0.0 
0,5,0,0,0,0,0,0,0,0,1.0 
0,1,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,5,0.0 
0,1,5,0,0,1,0,7,0,0,0.0 
0,0,2,0,0,0,0,0,0,4,0.0 
0,0,3,0,6,6,3,3,0,0,1.0 
2,0,5,0,0,2,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,6,6,0,5,0,1,1,0,0,1.0 
0,0,3,0,3,9,0,3,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,1,0,0,4,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,46,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,3,5,0,4,3,0,0,0,3,1.0 
0,0,0,0,0,0,0,0,0,11,0.0 
3,3,9,0,0,6,0,0,0,0,0.0 
0,142,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,8,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
3,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,8,0.0 
0,4,8,0,0,0,0,0,4,4,1.0 
0,0,3,0,0,0,0,3,0,7,0.0 
0,0,0,0,0,3,0,0,0,0,0.0 
2,0,1,0,0,1,2,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,13,0,6,0,0,0,0,0,1.0 
0,0,0,0,10,0,0,0,0,0,0.0 
0,0,0,0,12,0,12,0,0,0,1.0 
0,0,7,0,11,0,0,0,0,0,1.0 
11,3,5,0,0,9,1,1,13,3,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,13,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
1,1,2,0,4,0,0,0,6,24,1.0 
4,0,0,0,8,0,0,0,0,4,1.0 
0,0,3,0,0,2,0,0,0,5,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,26,0,0,20,0,0,6,0,0,1.0 
3,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,4,0,13,0,9,9,0,0,1.0 
3,0,0,0,7,3,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,35,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
10,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,5,0.0 
4,0,4,0,0,0,0,4,0,0,1.0 
1,0,1,0,15,3,0,0,0,1,1.0 
1,2,8,0,1,1,0,8,4,1,1.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,14,14,14,14,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
6,6,6,0,0,0,0,0,0,13,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,7,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,10,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,10,0,10,0,0,13,3,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
1,0,1,0,2,2,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,20,0,0,0,0,0,0.0 
0,5,5,0,1,1,0,0,1,0,1.0 
0,4,4,0,20,0,16,8,0,0,1.0 
0,0,0,0,0,0,45,0,0,0,1.0 
7,0,0,0,0,0,7,0,0,14,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,12,0.0 
0,0,7,0,0,0,0,0,0,0,0.0 
3,0,6,0,4,4,1,7,1,6,1.0 
0,0,4,0,14,0,4,0,0,0,1.0 
0,0,7,0,1,0,0,0,0,1,0.0 
0,0,0,0,12,0,25,12,12,12,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,14,0,0,14,1.0 
8,0,0,0,8,8,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,5,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,7,0,8,10,2,1,5,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,9,0,0,0,0,0,0,28,1.0 
0,13,1,0,0,0,0,0,0,17,0.0 
1,0,1,0,15,3,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
1,0,2,0,0,0,0,3,12,0,0.0 
4,2,5,0,2,2,0,2,2,9,1.0 
0,0,0,0,9,0,0,0,0,9,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,4,0,0,0,0,0.0 
0,1,0,0,1,0,0,3,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,1,0,0,0,0,1,3,0,0.0 
0,0,3,0,3,9,0,3,0,0,1.0 
0,0,5,0,5,5,5,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
5,1,5,0,2,3,0,0,5,0,1.0 
0,0,0,0,0,0,0,0,0,3,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
6,0,2,0,0,3,0,0,0,2,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
1,0,1,0,0,0,0,0,8,0,0.0 
0,0,0,0,14,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,6,0,0,0,12,0,0.0 
1,1,7,0,6,3,4,1,14,8,1.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,9,0.0 
0,0,0,0,0,0,0,10,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
2,0,9,0,9,0,4,9,0,2,1.0 
0,3,0,0,0,0,0,0,3,0,0.0 
0,0,2,0,0,2,0,0,0,2,0.0 
0,3,3,0,10,0,0,3,0,10,1.0 
0,4,0,0,9,0,9,0,0,0,1.0 
0,0,13,0,6,0,0,0,0,0,1.0 
6,0,3,0,14,0,0,0,2,13,1.0 
0,0,1,0,0,0,0,0,1,0,0.0 
0,0,0,0,5,0,0,0,0,0,0.0 
0,0,0,0,0,0,10,0,0,0,1.0 
1,1,7,0,6,2,4,1,14,8,1.0 
0,1,0,0,1,0,0,0,1,1,0.0 
3,0,17,0,10,0,0,0,6,10,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,1,0,7,0,1,0,5,0,1.0 
0,0,0,0,16,0,0,0,8,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,9,0.0 
0,0,34,0,0,0,0,11,11,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,16,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,7,0.0 
4,0,12,0,2,2,0,0,0,4,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,8,0,0,0,0,0,1.0 
0,0,2,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,6,0,0,0,0.0 
0,0,13,0,0,0,0,0,0,0,1.0 
6,0,6,0,13,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
6,0,0,0,13,0,6,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
1,0,0,0,1,0,0,0,0,1,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
14,0,0,0,0,0,0,0,0,4,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,4,4,0,12,0,4,0,0,12,1.0 
0,2,5,0,0,0,0,0,0,5,0.0 
0,0,0,0,0,0,12,0,0,0,1.0 
0,0,0,0,0,0,17,0,0,17,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
1,0,3,0,12,6,0,6,0,1,1.0 
6,4,3,0,3,1,0,4,6,4,1.0 
0,0,0,0,5,0,0,0,0,11,0.0 
0,20,0,0,0,0,0,0,15,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
5,0,0,0,2,0,0,5,5,20,1.0 
0,0,0,0,0,0,0,10,0,0,0.0 
0,0,1,0,2,2,0,0,1,0,1.0 
0,0,1,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,5,16,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,2,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,22,0,0,0,0,0,0.0 
0,0,0,0,0,0,23,0,0,0,1.0 
0,0,0,0,0,0,0,40,0,0,1.0 
0,0,4,0,14,0,0,0,0,0,1.0 
0,0,3,0,1,2,0,0,0,2,0.0 
1,0,2,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,2,0.0 
0,0,0,0,0,0,12,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,13,0.0 
3,0,0,0,0,0,0,0,0,6,0.0 
0,0,6,0,0,0,0,13,0,0,1.0 
2,2,2,0,0,0,0,5,0,2,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,12,0,4,1.0 
2,0,2,0,6,0,0,0,0,0,0.0 
4,0,2,0,2,0,0,7,0,0,1.0 
0,0,8,0,8,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,12,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,3,0,3,9,0,3,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
4,2,4,0,0,1,0,2,4,6,1.0 
0,0,15,0,0,7,0,3,0,0,1.0 
0,0,0,401,0,0,0,0,0,3,1.0 
0,0,0,0,0,12,0,6,0,0,1.0 
0,0,0,0,0,0,0,31,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,4,0,0,0,0,0.0 
0,0,0,0,34,0,0,0,0,0,0.0 
0,0,5,0,10,0,0,0,0,0,0.0 
0,0,0,0,26,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,1,0,1,1,0,0,0,1,0.0 
